exp,arm,seed,mode,optimizer,iters,gamma,S,penalty,noise,schedule,radius,n_steps,window_size,J,p_err,score,support_recall,false_positives,wall_s,f_calls,iterations,converged,blowup,seed_p_err
penalty,reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,50,1.5701607467988097,1.632491224299415,0.2,0.42857142857142855,9,2.3075029850006104,4305,2500,false,false,1.4981082099226821
penalty,reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,75,1.5621325754659605,1.4489703967559269,0.25,0.2857142857142857,8,2.883942127227783,5348,2500,false,false,1.4981082099226821
penalty,reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,100,1.3859207009368224,1.48407796261747,0.15,0.14285714285714285,10,1.862365961074829,3535,2500,false,false,1.4981082099226821
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,1,0.016794453988974667,0.1776514215057691,0.85,0.5714285714285714,0,3.4856131076812744,155,55,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,2,0.01999222799733006,0.22486557383479622,0.9,0.7142857142857143,1,2.2955639362335205,189,62,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,3,0.01837068591769312,0.3266507606812,0.65,0.7142857142857143,3,2.262706995010376,181,61,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,4,0.01480059427164947,0.08996453862311646,0.95,0.8571428571428571,0,2.9693288803100586,233,74,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,5,0.01831281202913708,0.1139135128170925,0.85,0.8571428571428571,0,3.839994192123413,314,106,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,6,0.017345807030121868,0.9923055988523459,0.75,0.8571428571428571,2,7.006062984466553,549,199,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,8,0.014242747659835294,0.4185661066709402,0.85,0.8571428571428571,1,8.479164838790894,660,237,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,10,2.4758492223043613,2.6529561734694265,0.15,0.7142857142857143,11,0.5178179740905762,72,1,false,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,12,1.1519359550922381,2.6753097614790793,0.15,0.8571428571428571,12,1.045809030532837,134,15,false,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,15,0.39477918632018616,12.68183849416677,0.05,0.7142857142857143,12,94.62434411048889,7404,2500,false,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,20,0.01340434746454593,0.13984858074312267,0.85,0.7142857142857143,0,7.860605955123901,638,203,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,25,0.2617550110848554,7.636161548536828,0.1,0.8571428571428571,11,219.9570050239563,21995,2500,false,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,33,0.01296092507631511,0.20370425974082582,0.85,0.7142857142857143,0,14.650774955749512,1155,385,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,50,0.012401861154672005,0.2144025604534168,0.95,0.7142857142857143,0,20.473063945770264,1521,526,true,false,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,75,1000.0,5.206361368055239,0.05,1.0,12,0.28833889961242676,113,3,false,true,1.5229286054636488
optimizer,bfgs_reset,2,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,100,0.012192049064133296,0.20533789985098114,0.95,0.7142857142857143,0,44.469403982162476,3370,1176,true,false,1.5229286054636488
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,1,0.016794453988974833,0.1776514565810912,0.85,0.5714285714285714,0,4.7157979011535645,352,122,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,2,0.01999222799733029,0.22486574340687132,0.9,0.7142857142857143,1,6.12409782409668,452,155,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,3,0.018370685917693485,0.3266507061901819,0.65,0.7142857142857143,3,9.449254989624023,709,241,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,4,0.014800594271649875,0.0899645221519235,0.95,0.8571428571428571,0,20.100733041763306,1522,507,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,5,0.018312812029137662,0.113913517145855,0.85,0.8571428571428571,0,14.908410787582397,1106,375,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,6,0.017345807030122055,0.9923056595411468,0.75,0.8571428571428571,2,21.26299810409546,1583,533,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,8,0.014242747659836078,0.41856597633989717,0.85,0.8571428571428571,1,35.48672103881836,2688,903,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,10,0.013514631055696332,0.2038052762788252,0.85,0.7142857142857143,1,45.35442090034485,3395,1106,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,12,0.015097818186298115,0.3840958316696363,0.75,0.7142857142857143,2,64.62574696540833,4869,1583,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,15,0.013177868052037212,0.13916624276177916,0.9,0.8571428571428571,0,49.843491077423096,3772,1239,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,20,0.013404347464545985,0.13984855813661343,0.85,0.7142857142857143,0,61.58119082450867,4664,1493,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,25,0.01240008923730497,0.2109609661972658,0.95,0.7142857142857143,0,92.09941697120667,7017,2242,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,33,0.012960925076315157,0.20370426396549107,0.85,0.7142857142857143,0,90.22256183624268,6895,2197,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,50,0.0124018611546721,0.21440249240873477,0.95,0.7142857142857143,0,94.99131608009338,7283,2318,true,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,75,0.012170047256547183,0.19041174402240352,0.95,0.7142857142857143,0,104.10823488235474,7890,2500,false,false,1.4981082099226821
optimizer,lbfgs_propagate,6,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,100,0.012192049064743738,0.20533594592054805,0.95,0.7142857142857143,0,101.90289998054504,7759,2500,false,false,1.4981082099226821
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,1,0.018963956799710385,0.6360805091742288,0.6,0.7142857142857143,5,3.485180139541626,6236,5000,false,false,1.5229286054636488
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,2,0.019995774379492334,0.2354623472605187,0.9,0.8571428571428571,1,3.5569369792938232,6327,5000,false,false,1.5229286054636488
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,5,0.01832993656012321,0.10386737009986807,0.9,0.8571428571428571,0,3.499260902404785,6246,5000,false,false,1.5229286054636488
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,10,0.013657334480978642,0.17301311533382716,0.85,0.8571428571428571,1,3.5183138847351074,6291,5000,false,false,1.5229286054636488
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,25,0.012771761450256918,0.20858510680806253,0.85,0.8571428571428571,1,3.544053077697754,6335,5000,false,false,1.5229286054636488
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,50,0.012642520336961924,0.1925676431528371,0.85,0.8571428571428571,1,4.081463813781738,6826,5000,false,false,1.5229286054636488
iters,it5000,2,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,100,0.0123881189148009,0.17959664631599115,0.9,0.8571428571428571,0,3.9959211349487305,6804,5000,false,false,1.5229286054636488
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,1,0.0114935766298325,0.41650605378277744,0.5,1.0,7,1.7297511100769043,3089,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,2,0.01883664650954,1.2176683732344074,0.2,0.8571428571428571,9,1.7220430374145508,3086,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,5,0.02572643839468792,1.0488863753328694,0.15,0.8571428571428571,11,1.81060791015625,3242,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,10,0.6431282641501063,2.0118220491996626,0.1,0.8571428571428571,11,1.8448388576507568,3250,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,25,0.7904394891391533,1.741851355753074,0.3,1.0,7,1.8554480075836182,3464,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,50,0.9909951554624741,2.1153872741848176,0.25,1.0,9,1.8987219333648682,3558,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,100,1.696373351485189,1.7125023682452625,0.15,0.7142857142857143,10,1.8304250240325928,3399,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,1,0.013896831865940429,0.9099975573614386,0.5,0.8571428571428571,5,1.7108230590820312,3065,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,2,0.022771002814116224,1.6464572299594922,0.3,1.0,8,1.7348411083221436,3114,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,5,0.21316060201272014,1.4703665041241367,0.15,0.5714285714285714,10,1.7757151126861572,3189,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,10,0.4600407343278032,2.08900820901267,0.05,0.8571428571428571,12,1.8374788761138916,3303,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,25,0.9994972820120275,1.7081259513290916,0.25,0.7142857142857143,8,1.8850939273834229,3501,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,50,1.5524380653957859,1.8223758986859413,0.25,0.8571428571428571,9,2.0007660388946533,3446,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,100,1.7071613411137772,1.7062392349815985,0.1,0.7142857142857143,11,1.8900668621063232,3469,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,1,0.013151495501437353,0.7245725487763812,0.3,0.8571428571428571,9,1.7311699390411377,3084,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,2,0.02418431804913996,1.3083057635119462,0.25,0.8571428571428571,10,1.7882640361785889,3204,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,5,0.0747255455560421,1.2175327688200845,0.25,0.8571428571428571,9,1.770632028579712,3171,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,10,0.717843182267178,1.7578505004740224,0.15,0.8571428571428571,10,1.8132381439208984,3285,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,25,0.8626367972269625,1.7311077279894953,0.2,0.7142857142857143,9,1.8782861232757568,3543,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,50,0.9814706634535291,2.0125660431607795,0.2,0.5714285714285714,9,1.9143338203430176,3657,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,100,1.703453159212702,1.894263442212447,0.2,0.8571428571428571,9,1.8787181377410889,3470,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.022513392115848276,0.6502390684952204,0.35,1.0,9,1.7218730449676514,3085,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.02919330482009908,0.9851875565043059,0.1,1.0,12,1.748734951019287,3128,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.15216460688131814,2.659821173118951,0.05,0.7142857142857143,12,1.773439884185791,3185,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.4454840874205135,2.492337943310698,0.05,0.7142857142857143,12,1.8052000999450684,3268,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.8433032028584152,1.555536248465228,0.15,0.7142857142857143,10,1.9098310470581055,3523,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1.6144704359275712,1.7742443414614442,0.1,0.5714285714285714,11,1.8838260173797607,3434,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1.7108472497002158,1.7794878406133008,0.15,0.7142857142857143,11,1.8189589977264404,3333,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,1,0.0532037660442885,0.7991197371876826,0.3,0.8571428571428571,7,1.7487308979034424,3137,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,2,0.06076560029219555,0.4439162395117532,0.3,0.8571428571428571,9,1.7553517818450928,3164,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,5,0.20766943292479212,1.680997509323394,0.1,1.0,12,1.770298957824707,3196,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,10,0.36088688413615533,2.6544019688460656,0.15,0.8571428571428571,11,1.8101661205291748,3278,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,25,0.9246639551974902,1.6625789970362386,0.25,1.0,8,1.834385871887207,3434,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,50,1.3649097345099925,2.323365798836473,0.3,1.0,8,1.8853890895843506,3468,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.1,short,nan,7,100,1.7429698547250592,1.9051762870124396,0.15,0.7142857142857143,10,1.8215301036834717,3359,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,1,0.15211078639363104,0.9522232608399099,0.25,0.8571428571428571,11,1.7880499362945557,3069,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,2,0.22539425822206963,1.2540538216533574,0.2,1.0,9,2.442671060562134,4673,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,5,0.374723185733867,1.0864616242990361,0.35,1.0,9,1.9131150245666504,3486,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,10,0.6540148450786607,3.9271551402547145,0.05,0.8571428571428571,12,1.7907729148864746,3239,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,25,1.2027272729205902,1.5921904072010669,0.15,0.5714285714285714,10,1.8320059776306152,3388,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,50,1.370695922985865,1.738753938368463,0.25,0.7142857142857143,9,1.8102760314941406,3330,2500,false,false,1.7468977293107821
noise,reset,4,reset,nm,2500,0.05,10,flat,0.2,short,nan,7,100,1.8741259171307587,1.8615040090608892,0.1,0.7142857142857143,11,1.8449599742889404,3379,2500,false,false,1.7468977293107821
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,1,0.03358721442889835,1.4433271403025278,0.25,0.8571428571428571,10,0.3557419776916504,3129,2500,false,false,1.5229286054636488
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,2,0.022100041217669106,0.4727330926365348,0.6,0.7142857142857143,6,0.36890506744384766,3232,2500,false,false,1.5229286054636488
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,5,0.018973400562613763,0.23146964134944403,0.75,0.7142857142857143,4,0.3611900806427002,3178,2500,false,false,1.5229286054636488
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,10,0.014153295884481564,0.2667388884348832,0.75,0.7142857142857143,4,0.3753349781036377,3311,2500,false,false,1.5229286054636488
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,25,0.013909858381370366,0.31530786427815855,0.7,0.7142857142857143,4,0.3795750141143799,3346,2500,false,false,1.5229286054636488
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,50,0.013881586268084358,0.3166033924254112,0.7,0.5714285714285714,4,0.42456603050231934,3759,2500,false,false,1.5229286054636488
substeps,S2,2,propagate,nm,2500,0.05,2,flat,0.05,short,nan,7,100,0.013687917067411522,0.28057270785798427,0.7,0.5714285714285714,4,0.4420158863067627,3939,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,1,0.033587211481395964,1.4433271403025278,0.25,0.8571428571428571,10,3.6054608821868896,3129,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,2,0.02209999139054935,0.4727330926365348,0.6,0.7142857142857143,6,3.613312005996704,3232,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,5,0.01872999898032046,0.17690919513003614,0.8,0.8571428571428571,3,3.5833091735839844,3205,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,10,0.013697160682392509,0.19025995944288757,0.8,0.8571428571428571,3,3.6937191486358643,3320,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,25,0.01334822562988847,0.23484883580395804,0.8,0.7142857142857143,3,3.747157096862793,3362,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,50,0.013217486105778676,0.20834709901466006,0.75,0.7142857142857143,3,4.06955099105835,3658,2500,false,false,1.5229286054636488
substeps,S20,2,propagate,nm,2500,0.05,20,flat,0.05,short,nan,7,100,0.013099282329576974,0.20713114329056542,0.75,0.7142857142857143,3,4.103798866271973,3645,2500,false,false,1.5229286054636488
iters,it1000,2,propagate,nm,1000,0.05,10,flat,0.05,short,nan,7,1,0.04374475175544709,1.4969362116683937,0.4,0.42857142857142855,5,0.7122650146484375,1274,1000,false,false,1.5229286054636488
iters,it1000,2,propagate,nm,1000,0.05,10,flat,0.05,short,nan,7,2,0.02714182082736191,0.8812278651391375,0.4,0.7142857142857143,6,0.7112250328063965,1272,1000,false,false,1.5229286054636488
iters,it1000,2,propagate,nm,1000,0.05,10,flat,0.05,short,nan,7,5,0.02492026523020974,0.7532163887988356,0.55,0.7142857142857143,5,0.7485158443450928,1343,1000,false,false,1.5229286054636488
iters,it1000,2,propagate,nm,1000,0.05,10,flat,0.05,short,nan,7,10,0.018911817593055033,0.699304633425074,0.6,0.7142857142857143,4,0.8191280364990234,1471,1000,false,false,1.5229286054636488
